group_id,area_code,weight
area_9178,9178,0.000053
area_9179,9179,0.000053
area_9180,9180,0.000053
area_9181,9181,0.000265
area_9182,9182,0.000053
area_9183,9183,0.000053
area_9184,9184,0.000053
area_9185,9185,0.000053
area_9186,9186,0.000053
area_9187,9187,0.000106
area_9188,9188,0.000053
area_9189,9189,0.000053
area_9190,9190,0.000053
area_9191,9191,0.000318
area_9192,9192,0.000212
area_9193,9193,0.000159
area_9194,9194,0.000159
area_9195,9195,0.000159
area_9196,9196,0.000106
area_9197,9197,0.000106
area_9198,9198,0.000106
area_9199,9199,0.000053
area_9201,9201,0.000212
area_9202,9202,0.000159
area_9203,9203,0.000106
area_9204,9204,0.000106
area_9205,9205,0.000106
area_9207,9207,0.000053
area_9208,9208,0.000053
area_9209,9209,0.000053
area_921,921,0.000318
area_9221,9221,0.000106
area_9222,9222,0.000053
area_9223,9223,0.000053
area_9225,9225,0.000159
area_9227,9227,0.000371
area_9228,9228,0.000106
area_9229,9229,0.000053
area_9231,9231,0.000159
area_9232,9232,0.000159
area_9233,9233,0.000212
area_9234,9234,0.000159
area_9235,9235,0.000106
area_9236,9236,0.000159
area_9238,9238,0.000053
area_9241,9241,0.000053
area_9242,9242,0.000053
area_9243,9243,0.000053
area_9244,9244,0.000106
area_9245,9245,0.000053
area_9251,9251,0.000159
area_9252,9252,0.000106
area_9253,9253,0.000053
area_9254,9254,0.000106
area_9255,9255,0.000265
area_9256,9256,0.000053
area_9257,9257,0.000053
area_9260,9260,0.000053
area_9261,9261,0.000159
area_9262,9262,0.000106
area_9263,9263,0.000106
area_9264,9264,0.000053
area_9265,9265,0.000106
area_9266,9266,0.000106
area_9267,9267,0.000106
area_9268,9268,0.000212
area_9269,9269,0.000053
area_9270,9270,0.000159
area_9272,9272,0.000159
area_9273,9273,0.000212
area_9274,9274,0.000106
area_9275,9275,0.000106
area_9276,9276,0.000053
area_9277,9277,0.000053
area_9278,9278,0.000106
area_9279,9279,0.000159
area_9280,9280,0.000053
area_9281,9281,0.000424
area_9282,9282,0.000106
area_9283,9283,0.000053
area_9284,9284,0.000106
area_9285,9285,0.000106
area_9286,9286,0.000053
area_9287,9287,0.000159
area_9288,9288,0.000159
area_9289,9289,0.000053
area_9292,9292,0.000106
area_9293,9293,0.000106
area_9294,9294,0.000053
area_9295,9295,0.000106
area_9302,9302,0.000106
area_9303,9303,0.000106
area_9305,9305,0.000053
area_9306,9306,0.000159
area_9307,9307,0.000106
area_931,931,0.000953
area_9321,9321,0.000265
area_9323,9323,0.000159
area_9324,9324,0.000159
area_9325,9325,0.000212
area_9326,9326,0.000106
area_9331,9331,0.000106
area_9332,9332,0.000318
area_9333,9333,0.000106
area_9334,9334,0.000053
area_9335,9335,0.000106
area_9336,9336,0.000053
area_9337,9337,0.000106
area_9338,9338,0.000212
area_9339,9339,0.000106
area_9340,9340,0.000053
area_9341,9341,0.000053
area_9342,9342,0.000159
area_9343,9343,0.000053
area_9344,9344,0.000053
area_9345,9345,0.000053
area_9346,9346,0.000053
area_9347,9347,0.000106
area_9348,9348,0.000053
area_9351,9351,0.000106
area_9352,9352,0.000212
area_9353,9353,0.000106
area_9354,9354,0.000053
area_9355,9355,0.000106
area_9356,9356,0.000265
area_9357,9357,0.000053
area_9358,9358,0.000106
area_9359,9359,0.000053
area_9360,9360,0.000053
area_9363,9363,0.000053
area_9364,9364,0.000318
area_9365,9365,0.000106
area_9366,9366,0.000159
area_9367,9367,0.000265
area_9369,9369,0.000318
area_9371,9371,0.000318
area_9372,9372,0.000318
area_9373,9373,0.000265
area_9374,9374,0.000106
area_9375,9375,0.000106
area_9376,9376,0.000053
area_9378,9378,0.000159
area_9381,9381,0.000159
area_9382,9382,0.000371
area_9383,9383,0.000212
area_9384,9384,0.000053
area_9385,9385,0.000106
area_9386,9386,0.000106
area_9391,9391,0.000265
area_9392,9392,0.000265
area_9393,9393,0.000106
area_9394,9394,0.000159
area_9395,9395,0.000053
area_9396,9396,0.000106
area_9398,9398,0.000053
area_9401,9401,0.000106
area_9402,9402,0.000053
area_9403,9403,0.000212
area_9404,9404,0.000318
area_9405,9405,0.000106
area_9406,9406,0.000106
area_9407,9407,0.000106
area_9408,9408,0.000053
area_9409,9409,0.000159
area_941,941,0.000636
area_9420,9420,0.000053
area_9421,9421,0.000159
area_9422,9422,0.000159
area_9423,9423,0.000053
area_9424,9424,0.000106
area_9426,9426,0.000106
area_9427,9427,0.000053
area_9428,9428,0.000106
area_9429,9429,0.000212
area_9431,9431,0.000159
area_9433,9433,0.000053
area_9434,9434,0.000106
area_9435,9435,0.000159
area_9436,9436,0.000053
area_9438,9438,0.000106
area_9441,9441,0.000159
area_9442,9442,0.000053
area_9443,9443,0.000106
area_9444,9444,0.000212
area_9445,9445,0.000053
area_9446,9446,0.000053
area_9447,9447,0.000053
area_9448,9448,0.000053
area_9451,9451,0.000106
area_9452,9452,0.000106
area_9453,9453,0.000212
area_9454,9454,0.000053
area_9461,9461,0.000106
area_9462,9462,0.000159
area_9463,9463,0.000053
area_9464,9464,0.000106
area_9465,9465,0.000053
area_9466,9466,0.000053
area_9467,9467,0.000106
area_9468,9468,0.000053
area_9471,9471,0.000159
area_9472,9472,0.000053
area_9473,9473,0.000159
area_9474,9474,0.000053
area_9480,9480,0.000159
area_9481,9481,0.000053
area_9482,9482,0.000106
area_9484,9484,0.000053
area_9491,9491,0.000053
area_9492,9492,0.000106
area_9493,9493,0.000053
area_9495,9495,0.000053
area_9497,9497,0.000053
area_9498,9498,0.000159
area_9499,9499,0.000053
area_9502,9502,0.000106
area_9503,9503,0.000106
area_9504,9504,0.000106
area_9505,9505,0.000053
area_951,951,0.000477
area_9521,9521,0.000159
area_9522,9522,0.000159
area_9523,9523,0.000053
area_9524,9524,0.000106
area_9525,9525,0.000053
area_9526,9526,0.000106
area_9527,9527,0.000053
area_9528,9528,0.000106
area_9529,9529,0.000106
area_9531,9531,0.000106
area_9532,9532,0.000106
area_9533,9533,0.000106
area_9534,9534,0.000053
area_9535,9535,0.000053
area_9536,9536,0.000159
area_9542,9542,0.000053
area_9543,9543,0.000106
area_9544,9544,0.000318
area_9545,9545,0.000212
area_9546,9546,0.000106
area_9547,9547,0.000106
area_9548,9548,0.000159
area_9549,9549,0.000159
area_9551,9551,0.000053
area_9552,9552,0.000212
area_9553,9553,0.000053
area_9554,9554,0.000053
area_9556,9556,0.000053
area_9560,9560,0.000053
area_9561,9561,0.000265
area_9562,9562,0.000159
area_9563,9563,0.000053
area_9564,9564,0.000053
area_9565,9565,0.000159
area_9566,9566,0.000053
area_9568,9568,0.000053
area_9569,9569,0.000053
area_9571,9571,0.000106
area_9572,9572,0.000106
area_9573,9573,0.000106
area_9574,9574,0.000212
area_9575,9575,0.000053
area_9602,9602,0.000212
area_9603,9603,0.000159
area_9604,9604,0.000053
area_9605,9605,0.000106
area_9606,9606,0.000053
area_9607,9607,0.000053
area_9608,9608,0.000053
area_961,961,0.000265
area_9621,9621,0.000159
area_9622,9622,0.000159
area_9624,9624,0.000159
area_9625,9625,0.000053
area_9626,9626,0.000053
area_9627,9627,0.000053
area_9628,9628,0.000106
area_9631,9631,0.000053
area_9632,9632,0.000106
area_9633,9633,0.000106
area_9634,9634,0.000159
area_9635,9635,0.000053
area_9636,9636,0.000053
area_9637,9637,0.000053
area_9638,9638,0.000053
area_9639,9639,0.000053
area_9641,9641,0.000053
area_9642,9642,0.000212
area_9643,9643,0.000053
area_9644,9644,0.000159
area_9645,9645,0.000106
area_9646,9646,0.000106
area_9647,9647,0.000053
area_9648,9648,0.000106
area_9651,9651,0.000106
area_9652,9652,0.000053
area_9653,9653,0.000053
area_9654,9654,0.000053
area_9655,9655,0.000159
area_9656,9656,0.000053
area_9657,9657,0.000053
area_9658,9658,0.000053
area_9659,9659,0.000106
area_9661,9661,0.000053
area_9662,9662,0.000053
area_9663,9663,0.000106
area_9664,9664,0.000053
area_9665,9665,0.000159
area_9666,9666,0.000106
area_9671,9671,0.000212
area_9672,9672,0.000106
area_9673,9673,0.000106
area_9674,9674,0.000159
area_9675,9675,0.000106
area_9676,9676,0.000106
area_9681,9681,0.000106
area_9682,9682,0.000265
area_9683,9683,0.000053
area_9701,9701,0.000053
area_9704,9704,0.000265
area_9708,9708,0.000053
area_971,971,0.000106
area_9720,9720,0.000053
area_9721,9721,0.000583
area_9722,9722,0.000106
area_9723,9723,0.000159
area_9724,9724,0.000106
area_9725,9725,0.000106
area_9726,9726,0.000106
area_9727,9727,0.000053
area_9729,9729,0.000053
area_9732,9732,0.000106
area_9733,9733,0.000159
area_9734,9734,0.000053
area_9735,9735,0.000053
area_9736,9736,0.000053
area_9737,9737,0.000053
area_9738,9738,0.000053
area_9741,9741,0.000106
area_9742,9742,0.000053
area_9745,9745,0.000053
area_9746,9746,0.000053
area_9747,9747,0.000106
area_9748,9748,0.000053
area_9749,9749,0.000053
area_9761,9761,0.000265
area_9762,9762,0.000106
area_9763,9763,0.000106
area_9764,9764,0.000053
area_9765,9765,0.000053
area_9766,9766,0.000053
area_9771,9771,0.000265
area_9772,9772,0.000053
area_9773,9773,0.000265
area_9774,9774,0.000106
area_9775,9775,0.000053
area_9776,9776,0.000212
area_9777,9777,0.000053
area_9778,9778,0.000106
area_9779,9779,0.000159
area_9802,9802,0.000053
area_9803,9803,0.000053
area_9804,9804,0.000053
area_9805,9805,0.000053
area_981,981,0.000106
area_9820,9820,0.000053
area_9822,9822,0.000159
area_9823,9823,0.000053
area_9824,9824,0.000106
area_9825,9825,0.000053
area_9826,9826,0.000159
area_9827,9827,0.000106
area_9828,9828,0.000053
area_9829,9829,0.000053
area_9831,9831,0.000106
area_9832,9832,0.000265
area_9833,9833,0.000159
area_9834,9834,0.000159
area_9835,9835,0.000053
area_9836,9836,0.000053
area_9837,9837,0.000053
area_9841,9841,0.000106
area_9842,9842,0.000159
area_9843,9843,0.000159
area_9844,9844,0.000053
area_9845,9845,0.000053
area_9846,9846,0.000053
area_9847,9847,0.000053
area_9848,9848,0.000159
area_9851,9851,0.000053
area_9852,9852,0.000106
area_9853,9853,0.000159
area_9854,9854,0.000106
area_9855,9855,0.000053
area_9856,9856,0.000106
area_9857,9857,0.000053
area_9861,9861,0.000212
area_9865,9865,0.000106
area_9867,9867,0.000106
area_9868,9868,0.000265
area_9869,9869,0.000106
area_9871,9871,0.000106
area_9872,9872,0.000106
area_9874,9874,0.000053
area_9875,9875,0.000053
area_9876,9876,0.000053
area_9901,9901,0.000212
area_9903,9903,0.000159
area_9904,9904,0.000265
area_9905,9905,0.000159
area_9906,9906,0.000053
area_9907,9907,0.000053
area_9908,9908,0.000053
area_991,991,0.000371
area_9920,9920,0.000053
area_9921,9921,0.000159
area_9922,9922,0.000106
area_9923,9923,0.000159
area_9924,9924,0.000053
area_9925,9925,0.000106
area_9926,9926,0.000053
area_9927,9927,0.000053
area_9928,9928,0.000106
area_9929,9929,0.000265
area_9931,9931,0.000106
area_9932,9932,0.000053
area_9933,9933,0.000053
area_9935,9935,0.000053
area_9936,9936,0.000106
area_9937,9937,0.000053
area_9938,9938,0.000106
area_9941,9941,0.000212
area_9942,9942,0.000159
area_9943,9943,0.000159
area_9944,9944,0.000159
area_9945,9945,0.000106
area_9946,9946,0.000106
area_9947,9947,0.000053
area_9948,9948,0.000053
area_9951,9951,0.000053
area_9952,9952,0.000053
area_9953,9953,0.000053
area_9954,9954,0.000106
area_9955,9955,0.000053
area_9961,9961,0.000265
area_9962,9962,0.000212
area_9963,9963,0.000159
area_9964,9964,0.000212
area_9965,9965,0.000053
area_9966,9966,0.000053
area_9971,9971,0.000265
area_9972,9972,0.000159
area_9973,9973,0.000159
area_9974,9974,0.000053
area_9975,9975,0.000318
area_9976,9976,0.000053
area_9977,9977,0.000106
area_9978,9978,0.000212
